phrase,concordance
symmetric multiprocessor,4.0
symmetric matrix,4.0
symmetric properties,4.0
symmetric trust,4.0
symmetric forms,4.0
symmetric wavelets,4.0
product-related knowledge,100.0
offset plates,50.0
offset assignment,50.0
noticeable accuracy,14.285714285714285
noticeable performance,14.285714285714285
noticeable loss,14.285714285714285
noticeable improvement,14.285714285714285
noticeable brush,14.285714285714285
noticeable advantage,14.285714285714285
noticeable impact,14.285714285714285
natural language,27.857142857142858
natural intelligence,5.714285714285714
natural scenes,2.857142857142857
natural interaction,2.857142857142857
natural selection,2.142857142857143
natural scene,1.4285714285714286
natural illumination,1.4285714285714286
natural physical,1.4285714285714286
natural means,1.4285714285714286
natural human-computer,1.4285714285714286
natural gas,1.4285714285714286
natural world,1.4285714285714286
natural environment,1.4285714285714286
natural sciences,1.4285714285714286
natural looking,1.4285714285714286
natural way,1.4285714285714286
natural behavior,1.4285714285714286
natural extension,1.4285714285714286
natural transition,1.4285714285714286
natural languages,0.7142857142857143
natural genetics,0.7142857142857143
natural graph-like,0.7142857142857143
natural problem,0.7142857142857143
natural wide-area,0.7142857142857143
natural tools,0.7142857142857143
natural vegetation,0.7142857142857143
natural counterparts,0.7142857142857143
natural voices,0.7142857142857143
natural voice,0.7142857142857143
natural computational,0.7142857142857143
natural virtual,0.7142857142857143
natural terrain,0.7142857142857143
natural outdoor,0.7142857142857143
natural motion,0.7142857142857143
natural scenes.Muchl,0.7142857142857143
natural matching,0.7142857142857143
natural bias,0.7142857142857143
natural social,0.7142857142857143
natural ambience,0.7142857142857143
natural finger,0.7142857142857143
natural feature,0.7142857142857143
natural sounds,0.7142857142857143
natural body,0.7142857142857143
natural differences,0.7142857142857143
natural searches,0.7142857142857143
natural science,0.7142857142857143
natural dialogue,0.7142857142857143
natural handling,0.7142857142857143
natural companion,0.7142857142857143
natural workload,0.7142857142857143
natural Language,0.7142857142857143
natural join,0.7142857142857143
natural table,0.7142857142857143
natural evasive,0.7142857142857143
natural choice,0.7142857142857143
natural incentive,0.7142857142857143
natural disasters,0.7142857142857143
natural group,0.7142857142857143
natural light,0.7142857142857143
natural phenomena,0.7142857142857143
natural phenomenon,0.7142857142857143
natural view,0.7142857142857143
natural approach,0.7142857142857143
natural hierarchical,0.7142857142857143
natural control,0.7142857142857143
natural text,0.7142857142857143
natural lan,0.7142857142857143
natural alternative,0.7142857142857143
natural conception,0.7142857142857143
natural question,0.7142857142857143
natural sources,0.7142857142857143
natural information,0.7142857142857143
natural treegion,0.7142857142857143
leaked identifies,50.0
leaked information,50.0
collecting data,22.727272727272727
collecting information,9.090909090909092
collecting unstructured,4.545454545454546
collecting control,4.545454545454546
collecting instructions,4.545454545454546
collecting DEP,4.545454545454546
collecting contextual,4.545454545454546
collecting large,4.545454545454546
collecting system,4.545454545454546
collecting e-mail,4.545454545454546
collecting RDS,4.545454545454546
collecting personal,4.545454545454546
collecting relevant,4.545454545454546
collecting extensive,4.545454545454546
collecting customers,4.545454545454546
collecting predicted,4.545454545454546
collecting book,4.545454545454546
click-through rates,100.0
routes connecting,50.0
routes requests,50.0
meta-heuristic technique,100.0
eminent source,50.0
eminent obstacles,50.0
green groceries,100.0
quaternionic functions,50.0
quaternionic version,50.0
sampling method,18.6046511627907
sampling scheme,6.976744186046512
sampling point,6.976744186046512
sampling densities,6.976744186046512
sampling frequency,4.651162790697675
sampling approach,4.651162790697675
sampling technique,4.651162790697675
sampling either,2.3255813953488373
sampling problem,2.3255813953488373
sampling efficiency,2.3255813953488373
sampling effectively,2.3255813953488373
sampling significantly,2.3255813953488373
sampling rates,2.3255813953488373
sampling transactions,2.3255813953488373
sampling density,2.3255813953488373
sampling capabilities,2.3255813953488373
sampling may,2.3255813953488373
sampling mechanisms,2.3255813953488373
sampling points,2.3255813953488373
sampling techniques,2.3255813953488373
sampling strategies,2.3255813953488373
sampling make,2.3255813953488373
sampling under-sampled,2.3255813953488373
sampling also,2.3255813953488373
sampling routine,2.3255813953488373
sampling theorem,2.3255813953488373
sampling module,2.3255813953488373
authority control,66.66666666666666
authority acting,33.33333333333333
grid-based applications,25.0
grid-based problem,25.0
grid-based services,25.0
grid-based image,25.0
non-photorealistic rendering,100.0
rules mining,7.894736842105263
rules defined,7.894736842105263
rules according,5.263157894736842
rules used,5.263157894736842
rules may,5.263157894736842
rules ensure,2.631578947368421
rules method,2.631578947368421
rules discovered,2.631578947368421
rules methods,2.631578947368421
rules employ,2.631578947368421
rules generally,2.631578947368421
rules exist,2.631578947368421
rules quickly,2.631578947368421
rules even,2.631578947368421
rules published,2.631578947368421
rules also,2.631578947368421
rules use,2.631578947368421
rules accordingly,2.631578947368421
rules achieves,2.631578947368421
rules derive,2.631578947368421
rules emerge,2.631578947368421
rules relating,2.631578947368421
rules based,2.631578947368421
rules found,2.631578947368421
rules interact,2.631578947368421
rules constitutes,2.631578947368421
rules indicate,2.631578947368421
rules implemented,2.631578947368421
rules developed,2.631578947368421
rules application,2.631578947368421
rules definition,2.631578947368421
guarantee good,9.090909090909092
guarantee system,6.0606060606060606
guarantee correctness,6.0606060606060606
guarantee tempo,6.0606060606060606
guarantee QoS,6.0606060606060606
guarantee systems,3.0303030303030303
guarantee insurance,3.0303030303030303
guarantee make,3.0303030303030303
guarantee soundness,3.0303030303030303
guarantee efficient,3.0303030303030303
guarantee scalability,3.0303030303030303
guarantee logical,3.0303030303030303
guarantee minimum,3.0303030303030303
guarantee strong,3.0303030303030303
guarantee interoperability,3.0303030303030303
guarantee availability,3.0303030303030303
guarantee uninterrupted,3.0303030303030303
guarantee the2-mainfold,3.0303030303030303
guarantee consistency,3.0303030303030303
guarantee Interrelated-MVC,3.0303030303030303
guarantee SVC,3.0303030303030303
guarantee large-scale,3.0303030303030303
guarantee acceptable,3.0303030303030303
guarantee less,3.0303030303030303
guarantee streaming,3.0303030303030303
guarantee sequential,3.0303030303030303
guarantee forward,3.0303030303030303
lambda expressions,100.0
grain communication,22.22222222222222
grain sharing,11.11111111111111
grain enterprises,7.4074074074074066
grain parallelism,7.4074074074074066
grain locks,7.4074074074074066
grain message-passing,3.7037037037037033
grain tasks,3.7037037037037033
grain communications,3.7037037037037033
grain model,3.7037037037037033
grain concurrency,3.7037037037037033
grain DAGs,3.7037037037037033
grain giga-scale,3.7037037037037033
grain events,3.7037037037037033
grain memory,3.7037037037037033
grain locking,3.7037037037037033
grain shared,3.7037037037037033
grain monitoring,3.7037037037037033
pulsatile signals,100.0
monadic and/or,100.0
symmetrical plane,40.0
symmetrical behavior,20.0
symmetrical patterns,20.0
symmetrical cross,20.0
journal papers,50.0
journal editors,50.0
protocol based,6.956521739130435
protocol achieves,2.608695652173913
protocol uses,2.608695652173913
protocol attacks,2.608695652173913
protocol suite,2.608695652173913
protocol enables,1.7391304347826086
protocol relies,1.7391304347826086
protocol significantly,1.7391304347826086
protocol model,1.7391304347826086
protocol engineering,1.7391304347826086
protocol performance,1.7391304347826086
protocol may,1.7391304347826086
protocol implementation,1.7391304347826086
protocol provided,1.7391304347826086
protocol specified,1.7391304347826086
protocol environments,0.8695652173913043
protocol making,0.8695652173913043
protocol presented,0.8695652173913043
protocol suffers,0.8695652173913043
protocol secure,0.8695652173913043
protocol contains,0.8695652173913043
protocol provides,0.8695652173913043
protocol sends,0.8695652173913043
protocol offers,0.8695652173913043
protocol assures,0.8695652173913043
protocol using,0.8695652173913043
protocol requires,0.8695652173913043
protocol satisfies,0.8695652173913043
protocol caters,0.8695652173913043
protocol strictly,0.8695652173913043
protocol providing,0.8695652173913043
protocol increases,0.8695652173913043
protocol combines,0.8695652173913043
protocol opens,0.8695652173913043
protocol oriented,0.8695652173913043
protocol outperforms,0.8695652173913043
protocol locks,0.8695652173913043
protocol related,0.8695652173913043
protocol makes,0.8695652173913043
protocol allows,0.8695652173913043
protocol include,0.8695652173913043
protocol improves,0.8695652173913043
protocol also,0.8695652173913043
protocol supports,0.8695652173913043
protocol component,0.8695652173913043
protocol security,0.8695652173913043
protocol anomaly,0.8695652173913043
protocol performs,0.8695652173913043
protocol introduces,0.8695652173913043
protocol operations,0.8695652173913043
protocol places,0.8695652173913043
protocol let,0.8695652173913043
protocol realizes,0.8695652173913043
protocol adopted,0.8695652173913043
protocol done,0.8695652173913043
protocol configurations,0.8695652173913043
protocol studies,0.8695652173913043
protocol recently,0.8695652173913043
protocol specifies,0.8695652173913043
protocol SIP,0.8695652173913043
protocol including,0.8695652173913043
protocol defined,0.8695652173913043
protocol participants,0.8695652173913043
protocol generates,0.8695652173913043
protocol applied,0.8695652173913043
protocol used,0.8695652173913043
protocol enhancement,0.8695652173913043
protocol analysis,0.8695652173913043
protocol implementations,0.8695652173913043
protocol selection,0.8695652173913043
protocol developed,0.8695652173913043
protocol mechanism,0.8695652173913043
protocol management,0.8695652173913043
protocol initializes,0.8695652173913043
protocol mismatches,0.8695652173913043
protocol type,0.8695652173913043
protocol named,0.8695652173913043
protocol would,0.8695652173913043
protocol characteristics,0.8695652173913043
protocol found,0.8695652173913043
protocol contexts,0.8695652173913043
protocol analyser,0.8695652173913043
protocol exhibits,0.8695652173913043
protocol correctness,0.8695652173913043
protocol data,0.8695652173913043
protocol SDSR,0.8695652173913043
protocol engine,0.8695652173913043
protocol procedure,0.8695652173913043
protocol processing,0.8695652173913043
protocol extended,0.8695652173913043
military supply,11.11111111111111
military logistics,11.11111111111111
military applications,11.11111111111111
military environment,11.11111111111111
military systems,11.11111111111111
military weapon,11.11111111111111
military units,11.11111111111111
military radar,11.11111111111111
military planning,11.11111111111111
update operations,21.428571428571427
update cost,7.142857142857142
update methods,7.142857142857142
update message,7.142857142857142
update operation,3.571428571428571
update shows,3.571428571428571
update requests,3.571428571428571
update transactions,3.571428571428571
update performance,3.571428571428571
update dependency,3.571428571428571
update conflicts,3.571428571428571
update stale,3.571428571428571
update scene,3.571428571428571
update rigid,3.571428571428571
update actions,3.571428571428571
update model,3.571428571428571
update may,3.571428571428571
update index,3.571428571428571
update operators,3.571428571428571
update equation,3.571428571428571
expandable system,100.0
reconstruct 3D,22.22222222222222
reconstruct complex,16.666666666666664
reconstruct geometric,11.11111111111111
reconstruct new,5.555555555555555
reconstruct also,5.555555555555555
reconstruct surfaces,5.555555555555555
reconstruct precisecontrol,5.555555555555555
reconstruct implicit,5.555555555555555
reconstruct occluded,5.555555555555555
reconstruct approach,5.555555555555555
reconstruct regions,5.555555555555555
reconstruct high-dimensional,5.555555555555555
variables without,25.0
variables simultaneously,12.5
variables must,12.5
variables related,12.5
variables could,12.5
variables imposed,12.5
variables used,12.5
civic engagement,100.0
propagating key,100.0
subset sum,33.33333333333333
subset S,11.11111111111111
subset rather,11.11111111111111
subset illustrates,11.11111111111111
subset thereof,11.11111111111111
subset model,11.11111111111111
subset selection,11.11111111111111
compulsory reading,50.0
compulsory operational,50.0
targets scan,25.0
targets toward,25.0
targets supporting,25.0
targets detection,25.0
epileptic waves,100.0
multivariable closed,100.0
filtered images,40.0
filtered multi-channel,40.0
filtered normals,20.0
surveillance point,13.636363636363635
surveillance systems,13.636363636363635
surveillance system,13.636363636363635
surveillance personnel,9.090909090909092
surveillance society,9.090909090909092
surveillance software,4.545454545454546
surveillance personnel’s,4.545454545454546
surveillance guidelines,4.545454545454546
surveillance techniques,4.545454545454546
surveillance networks,4.545454545454546
surveillance activity,4.545454545454546
surveillance applications,4.545454545454546
surveillance application,4.545454545454546
surveillance camera,4.545454545454546
crisis humanitarian,25.0
crisis training,25.0
crisis situations,25.0
crisis consumers,25.0
locked-in users,100.0
dynamic environment,2.517162471395881
dynamic optimization,2.2883295194508007
dynamic data,2.2883295194508007
dynamic programming,1.8306636155606408
dynamic environments,1.8306636155606408
dynamic knowledge,1.6018306636155606
dynamic web,1.3729977116704806
dynamic range,1.3729977116704806
dynamic reconfiguration,1.3729977116704806
dynamic risk,1.1441647597254003
dynamic behavior,1.1441647597254003
dynamic scenes,1.1441647597254003
dynamic optimizer,0.9153318077803204
dynamic information,0.9153318077803204
dynamic resource,0.9153318077803204
dynamic scheduling,0.9153318077803204
dynamic power,0.9153318077803204
dynamic constraints,0.9153318077803204
dynamic network,0.9153318077803204
dynamic branch,0.9153318077803204
dynamic model,0.9153318077803204
dynamic behaviors,0.9153318077803204
dynamic instruction,0.9153318077803204
dynamic optimizers,0.6864988558352403
dynamic traffic,0.6864988558352403
dynamic partitioning,0.6864988558352403
dynamic features,0.6864988558352403
dynamic content,0.6864988558352403
dynamic regions,0.6864988558352403
dynamic memory,0.6864988558352403
dynamic allocation,0.6864988558352403
dynamic supply,0.6864988558352403
dynamic clouds,0.6864988558352403
dynamic Bayesian,0.6864988558352403
dynamic application,0.6864988558352403
dynamic analysis,0.6864988558352403
dynamic energy,0.6864988558352403
dynamic optimizations,0.4576659038901602
dynamic logical,0.4576659038901602
dynamic expansion,0.4576659038901602
dynamic system,0.4576659038901602
dynamic thread,0.4576659038901602
dynamic program,0.4576659038901602
dynamic control,0.4576659038901602
dynamic execution,0.4576659038901602
dynamic configuration,0.4576659038901602
dynamic feature,0.4576659038901602
dynamic aspect,0.4576659038901602
dynamic priority,0.4576659038901602
dynamic scheduler,0.4576659038901602
dynamic systems,0.4576659038901602
dynamic events,0.4576659038901602
dynamic context,0.4576659038901602
dynamic semantic,0.4576659038901602
dynamic threshold,0.4576659038901602
dynamic dissemination,0.4576659038901602
dynamic routing,0.4576659038901602
dynamic call,0.4576659038901602
dynamic coalition,0.4576659038901602
dynamic software,0.4576659038901602
dynamic niche,0.4576659038901602
dynamic replica,0.4576659038901602
dynamic videos,0.4576659038901602
dynamic decision,0.4576659038901602
dynamic classification,0.4576659038901602
dynamic instructions,0.4576659038901602
dynamic binary-rewriting,0.4576659038901602
dynamic object,0.4576659038901602
dynamic 3D,0.4576659038901602
dynamic connections,0.4576659038901602
dynamic management,0.4576659038901602
dynamic class,0.4576659038901602
dynamic discovery,0.4576659038901602
dynamic algorithm,0.4576659038901602
dynamic if-conversion,0.2288329519450801
dynamic framework,0.2288329519450801
dynamic domains,0.2288329519450801
dynamic replication,0.2288329519450801
dynamic General,0.2288329519450801
dynamic Grid,0.2288329519450801
dynamic speculative,0.2288329519450801
dynamic gates,0.2288329519450801
dynamic MANET,0.2288329519450801
dynamic monitoring,0.2288329519450801
dynamic dependence,0.2288329519450801
dynamic architecture,0.2288329519450801
dynamic reconfigurations,0.2288329519450801
dynamic composition,0.2288329519450801
dynamic pages,0.2288329519450801
dynamic approach,0.2288329519450801
dynamic property,0.2288329519450801
dynamic description,0.2288329519450801
dynamic higher-order,0.2288329519450801
dynamic neural,0.2288329519450801
dynamic order,0.2288329519450801
dynamic online,0.2288329519450801
dynamic selection,0.2288329519450801
dynamic phases,0.2288329519450801
dynamic concurrency,0.2288329519450801
dynamic modeling,0.2288329519450801
dynamic event,0.2288329519450801
dynamic shape,0.2288329519450801
dynamic ones,0.2288329519450801
dynamic adaptation,0.2288329519450801
dynamic auto-configuration,0.2288329519450801
dynamic scene,0.2288329519450801
dynamic sign,0.2288329519450801
dynamic signs,0.2288329519450801
dynamic strategies,0.2288329519450801
dynamic algorithms,0.2288329519450801
dynamic graphs,0.2288329519450801
dynamic variance,0.2288329519450801
dynamic style,0.2288329519450801
dynamic voltage,0.2288329519450801
dynamic thermal,0.2288329519450801
dynamic concepts,0.2288329519450801
dynamic procedural,0.2288329519450801
dynamic serviceoriented,0.2288329519450801
dynamic registration,0.2288329519450801
dynamic discretisation,0.2288329519450801
dynamic characters,0.2288329519450801
dynamic domainrelated,0.2288329519450801
dynamic ballot,0.2288329519450801
dynamic ballots,0.2288329519450801
dynamic backgrounds,0.2288329519450801
dynamic topology,0.2288329519450801
dynamic source,0.2288329519450801
dynamic binding,0.2288329519450801
dynamic waiting,0.2288329519450801
dynamic ALE,0.2288329519450801
dynamic functions,0.2288329519450801
dynamic learning,0.2288329519450801
dynamic cognitive,0.2288329519450801
dynamic collections,0.2288329519450801
dynamic objects,0.2288329519450801
dynamic six-degree-of-freedom,0.2288329519450801
dynamic pre-execution,0.2288329519450801
dynamic L2,0.2288329519450801
dynamic traversals,0.2288329519450801
dynamic traversal,0.2288329519450801
dynamic addresses,0.2288329519450801
dynamic issue,0.2288329519450801
dynamic insertion,0.2288329519450801
dynamic graphical,0.2288329519450801
dynamic type-checking,0.2288329519450801
dynamic state,0.2288329519450801
dynamic deformable,0.2288329519450801
dynamic reduction,0.2288329519450801
dynamic anatomical,0.2288329519450801
dynamic meshes,0.2288329519450801
dynamic real,0.2288329519450801
dynamic relationship,0.2288329519450801
dynamic B2B,0.2288329519450801
dynamic momentum,0.2288329519450801
dynamic run,0.2288329519450801
dynamic assignment,0.2288329519450801
dynamic generation,0.2288329519450801
dynamic worlds,0.2288329519450801
dynamic graphics,0.2288329519450801
dynamic attentional,0.2288329519450801
dynamic multi-resolution,0.2288329519450801
dynamic human,0.2288329519450801
dynamic difficulty,0.2288329519450801
dynamic storyboard,0.2288329519450801
dynamic patterns,0.2288329519450801
dynamic typography,0.2288329519450801
dynamic experiences,0.2288329519450801
dynamic queries,0.2288329519450801
dynamic time,0.2288329519450801
dynamic visual,0.2288329519450801
dynamic landscape,0.2288329519450801
dynamic setting,0.2288329519450801
dynamic negotiation,0.2288329519450801
dynamic mechanism,0.2288329519450801
dynamic problems,0.2288329519450801
dynamic type,0.2288329519450801
dynamic markets,0.2288329519450801
dynamic game,0.2288329519450801
dynamic pricing,0.2288329519450801
dynamic development,0.2288329519450801
dynamic version,0.2288329519450801
dynamic job,0.2288329519450801
dynamic block,0.2288329519450801
dynamic allowing,0.2288329519450801
dynamic hardware/software,0.2288329519450801
dynamic mechanisms,0.2288329519450801
dynamic examples,0.2288329519450801
dynamic dictionary,0.2288329519450801
dynamic situations,0.2288329519450801
dynamic Metric,0.2288329519450801
dynamic storage,0.2288329519450801
dynamic IT,0.2288329519450801
dynamic availability,0.2288329519450801
dynamic reference,0.2288329519450801
dynamic outsourced,0.2288329519450801
dynamic trust,0.2288329519450801
dynamic access,0.2288329519450801
dynamic redundancy,0.2288329519450801
dynamic labels,0.2288329519450801
dynamic wireless,0.2288329519450801
dynamic threads,0.2288329519450801
dynamic behavioral,0.2288329519450801
dynamic coordinators,0.2288329519450801
dynamic vegetation,0.2288329519450801
dynamic field,0.2288329519450801
dynamic lights,0.2288329519450801
dynamic drawing,0.2288329519450801
dynamic background,0.2288329519450801
dynamic density,0.2288329519450801
dynamic water,0.2288329519450801
dynamic repetition,0.2288329519450801
dynamic mixing,0.2288329519450801
dynamic Web,0.2288329519450801
dynamic collaborative,0.2288329519450801
dynamic tasks,0.2288329519450801
dynamic business,0.2288329519450801
dynamic user,0.2288329519450801
dynamic Colored,0.2288329519450801
dynamic support,0.2288329519450801
dynamic groups,0.2288329519450801
dynamic processing,0.2288329519450801
dynamic semantics,0.2288329519450801
dynamic revising,0.2288329519450801
dynamic SWMS,0.2288329519450801
dynamic configurability,0.2288329519450801
dynamic dimension,0.2288329519450801
dynamic multicast,0.2288329519450801
dynamic frameskipping,0.2288329519450801
dynamic transformation,0.2288329519450801
dynamic expression,0.2288329519450801
dynamic request,0.2288329519450801
dynamic number,0.2288329519450801
dynamic multi-level,0.2288329519450801
dynamic checks,0.2288329519450801
dynamic view,0.2288329519450801
dynamic peer-to-peer,0.2288329519450801
dynamic fluctu,0.2288329519450801
dynamic buffer,0.2288329519450801
dynamic authorization,0.2288329519450801
dynamic structure,0.2288329519450801
dynamic gestures,0.2288329519450801
dynamic regiona,0.2288329519450801
dynamic register,0.2288329519450801
dynamic distance,0.2288329519450801
dynamic misspeculations,0.2288329519450801
dynamic applications,0.2288329519450801
dynamic steering,0.2288329519450801
dynamic load,0.2288329519450801
dynamic characteristics,0.2288329519450801
dynamic data-driven,0.2288329519450801
dynamic processors,0.2288329519450801
dynamic history,0.2288329519450801
dynamic profile,0.2288329519450801
dynamic locality,0.2288329519450801
dynamic rather,0.2288329519450801
dynamic measurements,0.2288329519450801
dynamic branches,0.2288329519450801
dynamic specialization,0.2288329519450801
dynamic locks,0.2288329519450801
dynamic heterogeneous,0.2288329519450801
dynamic combination,0.2288329519450801
dynamic multi-protocol,0.2288329519450801
dynamic workloads,0.2288329519450801
dynamic workflow-team,0.2288329519450801
extrinsic camera,60.0
extrinsic calibration,20.0
extrinsic parameters,20.0
modular software,21.052631578947366
modular architecture,21.052631578947366
modular system,10.526315789473683
modular design,10.526315789473683
modular component,5.263157894736842
modular scheme,5.263157894736842
modular approach,5.263157894736842
modular multiplication,5.263157894736842
modular extension,5.263157894736842
modular manner,5.263157894736842
modular implementation,5.263157894736842
automation tool,50.0
automation attention,16.666666666666664
automation approaches,16.666666666666664
automation software,16.666666666666664
specifying average,6.666666666666667
specifying personalization,6.666666666666667
specifying rules,6.666666666666667
specifying pattern,6.666666666666667
specifying communicative,6.666666666666667
specifying functionality,6.666666666666667
specifying boolean,6.666666666666667
specifying attack,6.666666666666667
specifying security,6.666666666666667
specifying behaviour,6.666666666666667
specifying dynamism,6.666666666666667
specifying distributed,6.666666666666667
specifying mobile,6.666666666666667
specifying cognitive,6.666666666666667
specifying dynamic,6.666666666666667
crosscutting concerns,50.0
crosscutting functions,50.0
intractable problem,66.66666666666666
intractable multi-parameter,33.33333333333333
cohesion within,50.0
cohesion based,16.666666666666664
cohesion metric,16.666666666666664
cohesion concepts,16.666666666666664
infected machine,100.0
restructured text,50.0
restructured data,50.0
infection stage,100.0
tampering within,100.0
1.8 times,100.0
chapter proposes,15.151515151515152
chapter presents,12.121212121212121
chapter focuses,6.0606060606060606
chapter surveys,6.0606060606060606
chapter introduces,6.0606060606060606
chapter describes,6.0606060606060606
chapter attempts,3.0303030303030303
chapter illustrates,3.0303030303030303
chapter considers,3.0303030303030303
chapter addresses,3.0303030303030303
chapter I,3.0303030303030303
chapter classifies,3.0303030303030303
chapter survyes,3.0303030303030303
chapter provides,3.0303030303030303
chapter include,3.0303030303030303
chapter reviews,3.0303030303030303
chapter traces,3.0303030303030303
chapter specifies,3.0303030303030303
chapter examines,3.0303030303030303
chapter redefines,3.0303030303030303
chapter concludes,3.0303030303030303
chapter closes,3.0303030303030303
configurable spatial,14.285714285714285
configurable service,7.142857142857142
configurable products,7.142857142857142
configurable Secure,7.142857142857142
configurable computing,7.142857142857142
configurable systems,7.142857142857142
configurable resources,7.142857142857142
configurable anti-aliasing,7.142857142857142
configurable kernel,7.142857142857142
configurable subscription,7.142857142857142
configurable logic,7.142857142857142
configurable functional,7.142857142857142
configurable processor,7.142857142857142
geometric modeling,8.13953488372093
geometric constraints,6.976744186046512
geometric model,5.813953488372093
geometric information,4.651162790697675
geometric fusion,3.488372093023256
geometric properties,3.488372093023256
geometric data,3.488372093023256
geometric primitives,3.488372093023256
geometric features,3.488372093023256
geometric mean,3.488372093023256
geometric computing,2.3255813953488373
geometric fitting,2.3255813953488373
geometric realizations,2.3255813953488373
geometric models,2.3255813953488373
geometric design,2.3255813953488373
geometric accuracy,1.1627906976744187
geometric consistency,1.1627906976744187
geometric measures,1.1627906976744187
geometric signatures,1.1627906976744187
geometric head,1.1627906976744187
geometric shape,1.1627906976744187
geometric algorithms,1.1627906976744187
geometric invariants,1.1627906976744187
geometric surface,1.1627906976744187
geometric integration,1.1627906976744187
geometric contraint,1.1627906976744187
geometric proxy,1.1627906976744187
geometric morphing,1.1627906976744187
geometric pattern,1.1627906976744187
geometric quality,1.1627906976744187
geometric types,1.1627906976744187
geometric routing,1.1627906976744187
geometric registration,1.1627906976744187
geometric projections,1.1627906976744187
geometric shapes,1.1627906976744187
geometric meshes,1.1627906976744187
geometric topological,1.1627906976744187
geometric importance,1.1627906976744187
geometric attributes,1.1627906976744187
geometric interpretation,1.1627906976744187
geometric templates,1.1627906976744187
geometric feature,1.1627906976744187
geometric patterns,1.1627906976744187
geometric objects,1.1627906976744187
geometric partial,1.1627906976744187
geometric transformation,1.1627906976744187
geometric area,1.1627906976744187
geometric moments,1.1627906976744187
geometric perspective,1.1627906976744187
geometric transmission,1.1627906976744187
geometric transformations,1.1627906976744187
concealment strategies,50.0
concealment algorithm,25.0
concealment method,25.0
software-managed memories,25.0
software-managed memory,25.0
software-managed onchip,25.0
software-managed local,25.0
neighbouring areas,50.0
neighbouring units,50.0
partially overlapping,8.0
partially instantiated,8.0
partially occluded,8.0
partially redundant,4.0
partially dead,4.0
partially known,4.0
partially implemented,4.0
partially synchronous,4.0
partially merges,4.0
partially overlapped,4.0
partially deflated,4.0
partially defined,4.0
partially protect,4.0
partially shared,4.0
partially damaged,4.0
partially visible,4.0
partially specified,4.0
partially explored,4.0
partially ordered,4.0
partially implementing,4.0
partially duplicate,4.0
partially based,4.0
harmonic mean,30.0
harmonic representation,20.0
harmonic representations,20.0
harmonic basis,10.0
harmonic theory,10.0
harmonic models,10.0
erik Anheuser,100.0
arrival process,46.15384615384615
arrival times,15.384615384615385
arrival first,7.6923076923076925
arrival rate,7.6923076923076925
arrival order,7.6923076923076925
arrival packet,7.6923076923076925
arrival time,7.6923076923076925
outlier sensitivity,27.27272727272727
outlier detection,18.181818181818183
outlier identification,9.090909090909092
outlier groups,9.090909090909092
outlier rejection,9.090909090909092
outlier estimates,9.090909090909092
outlier cases,9.090909090909092
outlier values,9.090909090909092
cross-layer optimizations,50.0
cross-layer detection,50.0
stick figure&rarr;fleshing-out&rarr;skin,100.0
degenerate motions,100.0
meta-learning scheme,100.0
quadratic programming,20.0
quadratic function,10.0
quadratic coefficients,10.0
quadratic optimization,10.0
quadratic energy,10.0
quadratic order,10.0
quadratic speedup,10.0
quadratic work,10.0
quadratic minimization,10.0
device discovery,9.30232558139535
device based,4.651162790697675
device designed,4.651162790697675
device used,4.651162790697675
device independent,4.651162790697675
device rather,2.3255813953488373
device besides,2.3255813953488373
device limitations,2.3255813953488373
device working,2.3255813953488373
device specific,2.3255813953488373
device dependent,2.3255813953488373
device via,2.3255813953488373
device hardware,2.3255813953488373
device interactions,2.3255813953488373
device users,2.3255813953488373
device management,2.3255813953488373
device idle,2.3255813953488373
device Anywhere,2.3255813953488373
device combinations,2.3255813953488373
device option.Nevertheless,2.3255813953488373
device like,2.3255813953488373
device owners,2.3255813953488373
device design,2.3255813953488373
device provides,2.3255813953488373
device along,2.3255813953488373
device physicality,2.3255813953488373
device connected,2.3255813953488373
device uncertainties,2.3255813953488373
device basis,2.3255813953488373
device availability,2.3255813953488373
device security,2.3255813953488373
device allowing,2.3255813953488373
device storage,2.3255813953488373
device driver,2.3255813953488373
device dimensions,2.3255813953488373
device counts,2.3255813953488373
read/write ports,100.0
platform based,8.0
platform called,6.0
platform providers,4.0
platform used,4.0
platform independent,4.0
platform supports,2.0
platform gathering,2.0
platform offers,2.0
platform makes,2.0
platform provider,2.0
platform uses,2.0
platform contains,2.0
platform environment,2.0
platform Magic,2.0
platform enables,2.0
platform user,2.0
platform effectively,2.0
platform consists,2.0
platform operators,2.0
platform hierarchy,2.0
platform brought,2.0
platform running,2.0
platform optimizations,2.0
platform resources,2.0
platform power,2.0
platform quickly,2.0
platform tilt.Since,2.0
platform including,2.0
platform known,2.0
platform independence,2.0
platform independency,2.0
platform specifications,2.0
platform using,2.0
platform exists,2.0
platform dependent,2.0
platform configuration,2.0
platform policy,2.0
platform product,2.0
platform provides,2.0
platform developed,2.0
platform yields,2.0
platform technologies,2.0
best performance,5.524861878453039
best practices,5.524861878453039
best fit,3.867403314917127
best way,2.7624309392265194
best combination,2.209944751381215
best performing,2.209944751381215
best solution,2.209944751381215
best known,2.209944751381215
best overall,1.6574585635359116
best view,1.6574585635359116
best suited,1.6574585635359116
best results,1.6574585635359116
best estimate,1.1049723756906076
best offer,1.1049723756906076
best placement,1.1049723756906076
best ones,1.1049723756906076
best previous,1.1049723756906076
best effort,1.1049723756906076
