phrase,purity
linear programming,0.5606796116504854
operations research,0.5667870036101083
constraint programming,0.4410958904109589
linear programming,0.5606796116504854
linear programming,0.5606796116504854
algorithm,0.6808
operations research,0.5667870036101083
algorithm,0.6808
big data,0.27184466019417475
algorithms,0.8522588522588522
bayesian networks,0.4309895833333333
use,0.020035149384885764
co,0.01489607390300231
combinatorial optimization,0.5761194029850746
algorithms,0.8522588522588522
the,0.0043091655266757865
algorithms,0.8522588522588522
linear programming,0.5606796116504854
stochastic optimization,0.2701492537313433
graph theory,0.9608540925266904
algorithms,0.8522588522588522
constraint programming,0.4410958904109589
linear programming,0.5606796116504854
method,0.12778904665314403
linear programming,0.5606796116504854
operations research,0.5667870036101083
which,0.02782101167315175
linear programming,0.5606796116504854
production planning,0.09889763779527559
combinatorial optimization,0.5761194029850746
artificial intelligence,0.9187898089171974
changes,0.12641083521444696
algorithm design,0.4661764705882353
means,0.088
fair division,0.1410071942446043
probability,0.4984423676012461
it,0.008359522313010685
the,0.0043091655266757865
backup,0.027031963470319633
strategy,0.15341701534170155
big data,0.27184466019417475
network performance,0.15226130653266332
parallel computing,0.6259842519685039
strategy,0.15341701534170155
its,0.03
optimal control,0.19261744966442954
the,0.0043091655266757865
cellular automata,0.2293103448275862
two,0.03204301075268817
crew scheduling,0.1620879120879121
changes,0.12641083521444696
best,0.013739669421487603
method,0.12778904665314403
here,0.022586520947176687
stochastic optimization,0.2701492537313433
stochastic optimization,0.2701492537313433
methodology,0.4380165289256198
first,0.021800947867298578
internet,0.046
memory,0.06163793103448276
or,0.009327846364883402
optimal control,0.19261744966442954
algorithms,0.8522588522588522
integer,0.37777777777777777
algorithm,0.6808
graph coloring,0.4907749077490775
the,0.0043091655266757865
distance,0.10127298444130127
or,0.009327846364883402
computation,0.8851351351351351
stochastic optimization,0.2701492537313433
probability,0.4984423676012461
operations research,0.5667870036101083
randomness,0.14130434782608695
or,0.009327846364883402
memory,0.06163793103448276
means,0.088
big data,0.27184466019417475
algorithms,0.8522588522588522
database,0.12045779685264664
the,0.0043091655266757865
memory,0.06163793103448276
data mining,0.7155555555555555
maintenance,0.045
algorithms,0.8522588522588522
the,0.0043091655266757865
queueing theory,0.33505154639175255
operations research,0.5667870036101083
some,0.027672955974842768
big data,0.27184466019417475
asymptotic analysis,0.19079685746352412
new,0.008870453095086151
asymptotic analysis,0.19079685746352412
it,0.008359522313010685
operations research,0.5667870036101083
reinforcement learning,0.3970149253731343
statics,0.041
stochastic optimization,0.2701492537313433
operations research,0.5667870036101083
it,0.008359522313010685
method,0.12778904665314403
algorithms,0.8522588522588522
the,0.0043091655266757865
mathematical optimization,0.44607329842931936
radiation therapy,0.03884711779448621
combinatorial optimization,0.5761194029850746
artificial intelligence,0.9187898089171974
the,0.0043091655266757865
big data,0.27184466019417475
algorithm,0.6808
stochastic control,0.1921511627906977
queueing theory,0.33505154639175255
operations research,0.5667870036101083
big data,0.27184466019417475
all,0.006448412698412698
algorithms,0.8522588522588522
whom,0.10382978723404256
two,0.03204301075268817
integer,0.37777777777777777
some,0.027672955974842768
operations research,0.5667870036101083
well,0.0356020942408377
use,0.020035149384885764
algorithm,0.6808
data mining,0.7155555555555555
big data,0.27184466019417475
constraint programming,0.4410958904109589
machine learning,0.907608695652174
optimal control,0.19261744966442954
all,0.006448412698412698
it,0.008359522313010685
there,0.026584867075664622
the,0.0043091655266757865
co,0.01489607390300231
operations research,0.5667870036101083
symmetry,0.024324324324324326
it,0.008359522313010685
linear programming,0.5606796116504854
you,0.007164790174002047
robots,0.07134453781512605
integer,0.37777777777777777
distance,0.10127298444130127
combinatorial optimization,0.5761194029850746
constraint programming,0.4410958904109589
artificial intelligence,0.9187898089171974
operations research,0.5667870036101083
me,0.01370262390670554
big data,0.27184466019417475
approximation theory,0.23210412147505424
optimal control,0.19261744966442954
asymptotic analysis,0.19079685746352412
operations research,0.5667870036101083
algorithms,0.8522588522588522
algorithms,0.8522588522588522
graph coloring,0.4907749077490775
distance,0.10127298444130127
constraint programming,0.4410958904109589
the,0.0043091655266757865
province,0.02925925925925926
use,0.020035149384885764
distributed computing,1.222841225626741
constraint programming,0.4410958904109589
value,0.08224852071005917
linear programming,0.5606796116504854
closure,0.02648148148148148
evolutionary algorithms,0.37583333333333335
algorithms,0.8522588522588522
combinatorial optimization,0.5761194029850746
means,0.088
game theory,0.2132435465768799
stochastic optimization,0.2701492537313433
operations research,0.5667870036101083
algorithm,0.6808
computer,0.051452282157676346
value,0.08224852071005917
the,0.0043091655266757865
computation,0.8851351351351351
distributed computing,1.222841225626741
radiation therapy,0.03884711779448621
constraint programming,0.4410958904109589
maintenance,0.045
dynamical systems,0.4173669467787115
machine learning,0.907608695652174
algorithm,0.6808
we,0.012989493791786055
algorithms,0.8522588522588522
radiation therapy,0.03884711779448621
linear programming,0.5606796116504854
operations research,0.5667870036101083
operations research,0.5667870036101083
combinatorial optimization,0.5761194029850746
algorithms,0.8522588522588522
the,0.0043091655266757865
non,0.038636363636363635
queueing theory,0.33505154639175255
size,0.02389558232931727
methodology,0.4380165289256198
new,0.008870453095086151
some,0.027672955974842768
combinatorial optimization,0.5761194029850746
operations research,0.5667870036101083
optimal control,0.19261744966442954
they,0.021911037891268532
computation,0.8851351351351351
operations research,0.5667870036101083
machine learning,0.907608695652174
demography,0.086
stochastic optimization,0.2701492537313433
two,0.03204301075268817
model checking,0.5384615384615384
harmonic analysis,0.12941176470588237
operations research,0.5667870036101083
maintenance,0.045
the,0.0043091655266757865
the,0.0043091655266757865
use,0.020035149384885764
most,0.02425828970331588
big data,0.27184466019417475
artificial intelligence,0.9187898089171974
algorithms,0.8522588522588522
cluster analysis,0.1892601431980907
artificial intelligence,0.9187898089171974
means,0.088
knowledge representation,0.6038167938931298
down,0.034169278996865206
genetic programming,0.3785234899328859
strategy,0.15341701534170155
strategy,0.15341701534170155
knowledge engineering,0.4698275862068966
data mining,0.7155555555555555
artificial intelligence,0.9187898089171974
value,0.08224852071005917
machine learning,0.907608695652174
rotation,0.054514285714285717
computational model,0.2057142857142857
fault tolerance,0.395850622406639
method,0.12778904665314403
algorithm,0.6808
cloud computing,0.24586776859504134
three,0.051953125
example,0.1252336448598131
game theory,0.2132435465768799
cloud computing,0.24586776859504134
information geometry,0.2560728744939271
use,0.020035149384885764
algorithms,0.8522588522588522
algorithm,0.6808
key management,0.06726384364820846
algorithm,0.6808
cloud storage,0.033008849557522126
internet,0.046
algorithms,0.8522588522588522
algorithm,0.6808
method,0.12778904665314403
algorithm,0.6808
temporal logic,0.5749385749385749
some,0.027672955974842768
chaos,0.04047337278106509
methodology,0.4380165289256198
plus,0.01258893280632411
tree,0.017513227513227512
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
internet security,0.035526315789473684
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
internet,0.046
deep learning,0.4666666666666667
ubiquitous computing,0.5326388888888889
access control,0.035262593783494105
it,0.008359522313010685
all,0.006448412698412698
them,0.03753424657534247
probability,0.4984423676012461
we,0.012989493791786055
machine learning,0.907608695652174
software,0.09166666666666666
software,0.09166666666666666
cloud computing,0.24586776859504134
it,0.008359522313010685
your,0.011968085106382979
more,0.007737743650324867
we,0.012989493791786055
there,0.026584867075664622
everyone,0.02592105263157895
on,0.005657492354740061
an,0.010588235294117647
next,0.024319727891156464
game theory,0.2132435465768799
emergence,0.22075471698113208
you,0.007164790174002047
might,0.06582278481012659
everything,0.03006024096385542
beyond,0.1030267753201397
supervised learning,0.7676767676767676
wi-fi,0.009113924050632912
an,0.010588235294117647
smart devices,0.028888888888888888
event,0.019978165938864628
you,0.007164790174002047
the,0.0043091655266757865
you,0.007164790174002047
machine learning,0.907608695652174
algorithms,0.8522588522588522
computer science,1.0150375939849625
everything,0.03006024096385542
beyond,0.1030267753201397
ubiquitous computing,0.5326388888888889
topology,0.4107142857142857
ubiquitous computing,0.5326388888888889
collision,0.08318181818181818
local loop,0.06503378378378379
sound,0.030476190476190476
you,0.007164790174002047
kinematics,0.20216606498194944
method,0.12778904665314403
kinematics,0.20216606498194944
kinematics,0.20216606498194944
robots,0.07134453781512605
the,0.0043091655266757865
strategy,0.15341701534170155
the,0.0043091655266757865
emergence,0.22075471698113208
reinforcement learning,0.3970149253731343
robots,0.07134453781512605
algorithm,0.6808
waves,0.03639455782312925
an,0.010588235294117647
friction,0.04217462932454695
example,0.1252336448598131
object,0.10714285714285714
robotics,0.39217877094972065
algorithm,0.6808
an,0.010588235294117647
method,0.12778904665314403
kinematics,0.20216606498194944
robotics,0.39217877094972065
identification,0.14884615384615385
robotics,0.39217877094972065
robots,0.07134453781512605
robotics,0.39217877094972065
the,0.0043091655266757865
robot control,0.22474747474747475
robotics,0.39217877094972065
method,0.12778904665314403
kinematics,0.20216606498194944
gravity,0.033582089552238806
machine learning,0.907608695652174
interoperability,0.20071942446043164
machine learning,0.907608695652174
go,0.023519163763066203
access control,0.035262593783494105
deep learning,0.4666666666666667
data mining,0.7155555555555555
more,0.007737743650324867
machines,0.07191489361702127
semantic web,0.4056603773584906
identification,0.14884615384615385
web services,0.05380597014925373
methodology,0.4380165289256198
identification,0.14884615384615385
bioinformatics,0.5387931034482759
semantics,0.20934343434343433
use,0.020035149384885764
identification,0.14884615384615385
molecules,0.12138517618469016
automated reasoning,0.49624060150375937
use,0.020035149384885764
use,0.020035149384885764
software architecture,0.30965391621129323
it,0.008359522313010685
distributed computing,1.222841225626741
algorithm,0.6808
software,0.09166666666666666
algorithms,0.8522588522588522
cloud storage,0.033008849557522126
internet,0.046
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
standard model,0.055357142857142855
new,0.008870453095086151
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
distributed computing,1.222841225626741
cloud computing,0.24586776859504134
big data,0.27184466019417475
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
exception handling,0.15128205128205127
algorithm,0.6808
logic programming,0.5198776758409785
cloud computing,0.24586776859504134
cloud computing,0.24586776859504134
strategic management,0.2064814814814815
algorithm,0.6808
internet,0.046
authentication,0.03964285714285714
cloud computing,0.24586776859504134
deep learning,0.4666666666666667
fuzzy logic,0.31876138433515483
game theory,0.2132435465768799
storage,0.031153846153846153
algorithm,0.6808
cloud computing,0.24586776859504134
data security,0.1099290780141844
algorithm,0.6808
you,0.007164790174002047
identity management,0.135656836461126
machine learning,0.907608695652174
smart cards,0.09856459330143541
methodology,0.4380165289256198
encryption,0.13681917211328976
authentication,0.03964285714285714
authentication,0.03964285714285714
access control,0.035262593783494105
identity management,0.135656836461126
method,0.12778904665314403
automation,0.09478527607361963
it,0.008359522313010685
it,0.008359522313010685
model checking,0.5384615384615384
authentication,0.03964285714285714
formal methods,0.5906976744186047
more,0.007737743650324867
computer,0.051452282157676346
software,0.09166666666666666
cloud storage,0.033008849557522126
set,0.02638623326959847
cloud computing,0.24586776859504134
matching,0.06833333333333333
model checking,0.5384615384615384
the,0.0043091655266757865
computer security,0.33205619412515963
encryption,0.13681917211328976
web services,0.05380597014925373
use,0.020035149384885764
you,0.007164790174002047
malware,0.044467640918580374
you,0.007164790174002047
you,0.007164790174002047
you,0.007164790174002047
you,0.007164790174002047
semantics,0.20934343434343433
tree,0.017513227513227512
internet,0.046
identification,0.14884615384615385
network topology,0.26549295774647885
algorithm,0.6808
probability theory,0.329073482428115
bioinformatics,0.5387931034482759
machine learning,0.907608695652174
an,0.010588235294117647
encryption,0.13681917211328976
machine learning,0.907608695652174
disclosure,0.10920245398773006
memory,0.06163793103448276
distance,0.10127298444130127
cipher,0.060441176470588234
one,0.01213235294117647
information visualization,0.24186046511627907
astrophysics,0.37083333333333335
there,0.026584867075664622
information visualization,0.24186046511627907
data mining,0.7155555555555555
dust,0.008622589531680441
two,0.03204301075268817
information visualization,0.24186046511627907
identification,0.14884615384615385
information visualization,0.24186046511627907
information visualization,0.24186046511627907
information visualization,0.24186046511627907
information visualization,0.24186046511627907
information visualization,0.24186046511627907
information visualization,0.24186046511627907
we,0.012989493791786055
variable,0.1980314960629921
information visualization,0.24186046511627907
information visualization,0.24186046511627907
big data,0.27184466019417475
information visualization,0.24186046511627907
information visualization,0.24186046511627907
identification,0.14884615384615385
we,0.012989493791786055
we,0.012989493791786055
semantics,0.20934343434343433
computation,0.8851351351351351
data structures,0.8524590163934426
mathematical morphology,0.2861963190184049
semantics,0.20934343434343433
computer vision,0.9487179487179487
use,0.020035149384885764
use,0.020035149384885764
use,0.020035149384885764
data mining,0.7155555555555555
three,0.051953125
means,0.088
it,0.008359522313010685
computer engineering,0.9772727272727273
we,0.012989493791786055
there,0.026584867075664622
software,0.09166666666666666
source code,0.1425
software development,0.3468118195956454
software,0.09166666666666666
software,0.09166666666666666
computation,0.8851351351351351
software,0.09166666666666666
software development,0.3468118195956454
software engineering,0.756
semantics,0.20934343434343433
version control,0.2289156626506024
model checking,0.5384615384615384
java,0.06151468315301391
software engineering,0.756
software engineering,0.756
software engineering,0.756
formal specification,0.49019607843137253
denotational semantics,0.6456896551724138
software,0.09166666666666666
the,0.0043091655266757865
java,0.06151468315301391
use,0.020035149384885764
concurrency,0.32325141776937616
robots,0.07134453781512605
software,0.09166666666666666
software,0.09166666666666666
software,0.09166666666666666
software development,0.3468118195956454
software development,0.3468118195956454
prolog,0.059109730848861286
concurrency control,0.3939393939393939
software engineering,0.756
program analysis,0.30973451327433627
set,0.02638623326959847
formal verification,0.4375
software development,0.3468118195956454
size,0.02389558232931727
software,0.09166666666666666
software,0.09166666666666666
formal methods,0.5906976744186047
formal methods,0.5906976744186047
genetic programming,0.3785234899328859
feasibility study,0.0679372197309417
internet,0.046
software design,0.39887005649717516
java,0.06151468315301391
automated reasoning,0.49624060150375937
software requirements,0.31868131868131866
software maintenance,0.20375
formal verification,0.4375
software testing,0.2771186440677966
software quality,1.0144927536231885
automation,0.09478527607361963
software,0.09166666666666666
software testing,0.2771186440677966
software engineering,0.756
algorithms,0.8522588522588522
software testing,0.2771186440677966
game theory,0.2132435465768799
use,0.020035149384885764
software design,0.39887005649717516
software,0.09166666666666666
embedded systems,0.4683136412459721
embedded systems,0.4683136412459721
software development,0.3468118195956454
value,0.08224852071005917
requirements analysis,0.8634146341463415
web design,0.0463265306122449
software development,0.3468118195956454
software architecture,0.30965391621129323
formal verification,0.4375
algebra,0.41968911917098445
big data,0.27184466019417475
software quality,1.0144927536231885
the,0.0043091655266757865
the,0.0043091655266757865
value,0.08224852071005917
web services,0.05380597014925373
software engineering,0.756
an,0.010588235294117647
use,0.020035149384885764
user interface,0.17346534653465345
software maintenance,0.20375
data structures,0.8524590163934426
data structures,0.8524590163934426
inheritance,0.08224043715846995
supercomputers,0.17595628415300546
formal methods,0.5906976744186047
software development,0.3468118195956454
formal methods,0.5906976744186047
formal methods,0.5906976744186047
java,0.06151468315301391
software design,0.39887005649717516
software design,0.39887005649717516
requirements analysis,0.8634146341463415
software development,0.3468118195956454
software engineering,0.756
temporal logic,0.5749385749385749
software testing,0.2771186440677966
the,0.0043091655266757865
the,0.0043091655266757865
software testing,0.2771186440677966
software engineering,0.756
software engineering,0.756
embedded systems,0.4683136412459721
software,0.09166666666666666
source code,0.1425
access control,0.035262593783494105
use,0.020035149384885764
methodology,0.4380165289256198
software engineering,0.756
sound,0.030476190476190476
angle,0.041666666666666664
identification,0.14884615384615385
identification,0.14884615384615385
deep learning,0.4666666666666667
computer vision,0.9487179487179487
deep learning,0.4666666666666667
artificial intelligence,0.9187898089171974
use,0.020035149384885764
method,0.12778904665314403
identification,0.14884615384615385
its,0.03
means,0.088
spectroscopy,0.10913705583756345
one,0.01213235294117647
artificial intelligence,0.9187898089171974
means,0.088
et,0.023038277511961722
identification,0.14884615384615385
deep learning,0.4666666666666667
light,0.017989690721649486
algorithm,0.6808
automation,0.09478527607361963
the,0.0043091655266757865
temperature,0.038263665594855306
unsupervised learning,0.4806896551724138
computer vision,0.9487179487179487
algorithm,0.6808
data mining,0.7155555555555555
algorithms,0.8522588522588522
computer vision,0.9487179487179487
computer vision,0.9487179487179487
use,0.020035149384885764
computer vision,0.9487179487179487
machine learning,0.907608695652174
graph theory,0.9608540925266904
new,0.008870453095086151
computer vision,0.9487179487179487
can,0.01419284940411701
deep learning,0.4666666666666667
tree,0.017513227513227512
deep learning,0.4666666666666667
machine learning,0.907608695652174
machine vision,0.20706214689265537
machine vision,0.20706214689265537
changes,0.12641083521444696
machine learning,0.907608695652174
computer vision,0.9487179487179487
changes,0.12641083521444696
deep learning,0.4666666666666667
machine vision,0.20706214689265537
computer vision,0.9487179487179487
computation,0.8851351351351351
the,0.0043091655266757865
data mining,0.7155555555555555
computer vision,0.9487179487179487
internet,0.046
machine vision,0.20706214689265537
machine learning,0.907608695652174
software,0.09166666666666666
means,0.088
production planning,0.09889763779527559
machine vision,0.20706214689265537
storage,0.031153846153846153
computer vision,0.9487179487179487
image processing,0.4938461538461538
internet,0.046
methodology,0.4380165289256198
an,0.010588235294117647
identification,0.14884615384615385
methodology,0.4380165289256198
deep learning,0.4666666666666667
methodology,0.4380165289256198
machine vision,0.20706214689265537
identification,0.14884615384615385
image processing,0.4938461538461538
bayesian networks,0.4309895833333333
image processing,0.4938461538461538
use,0.020035149384885764
means,0.088
image processing,0.4938461538461538
use,0.020035149384885764
value,0.08224852071005917
image processing,0.4938461538461538
machine vision,0.20706214689265537
identification,0.14884615384615385
machine learning,0.907608695652174
image processing,0.4938461538461538
big data,0.27184466019417475
identification,0.14884615384615385
image processing,0.4938461538461538
use,0.020035149384885764
temperature,0.038263665594855306
an,0.010588235294117647
computational model,0.2057142857142857
use,0.020035149384885764
means,0.088
means,0.088
data mining,0.7155555555555555
deep learning,0.4666666666666667
computer vision,0.9487179487179487
use,0.020035149384885764
deep learning,0.4666666666666667
internet,0.046
deep learning,0.4666666666666667
image processing,0.4938461538461538
image processing,0.4938461538461538
artificial intelligence,0.9187898089171974
robots,0.07134453781512605
method,0.12778904665314403
identification,0.14884615384615385
identification,0.14884615384615385
machine learning,0.907608695652174
deep learning,0.4666666666666667
image processing,0.4938461538461538
geometry,0.22536231884057972
identification,0.14884615384615385
embedded systems,0.4683136412459721
benchmark,0.15126050420168066
algorithm,0.6808
means,0.088
internet,0.046
deep learning,0.4666666666666667
evolutionary algorithms,0.37583333333333335
image segmentation,0.4725490196078431
identification,0.14884615384615385
computer vision,0.9487179487179487
method,0.12778904665314403
temperature,0.038263665594855306
use,0.020035149384885764
machine learning,0.907608695652174
identification,0.14884615384615385
identification,0.14884615384615385
use,0.020035149384885764
image processing,0.4938461538461538
computer vision,0.9487179487179487
deep learning,0.4666666666666667
use,0.020035149384885764
identification,0.14884615384615385
chaos,0.04047337278106509
machine vision,0.20706214689265537
algorithm,0.6808
machine vision,0.20706214689265537
tree,0.017513227513227512
method,0.12778904665314403
geostatistics,0.11958904109589041
deep learning,0.4666666666666667
supervised learning,0.7676767676767676
deep learning,0.4666666666666667
machine vision,0.20706214689265537
interpolation,0.1345679012345679
artificial intelligence,0.9187898089171974
means,0.088
computer vision,0.9487179487179487
fuzzy logic,0.31876138433515483
machine vision,0.20706214689265537
machine vision,0.20706214689265537
rotation,0.054514285714285717
machine learning,0.907608695652174
algorithm,0.6808
soft computing,0.6161616161616161
means,0.088
identification,0.14884615384615385
computer vision,0.9487179487179487
the,0.0043091655266757865
artificial intelligence,0.9187898089171974
machine vision,0.20706214689265537
deep learning,0.4666666666666667
deep learning,0.4666666666666667
feasibility study,0.0679372197309417
method,0.12778904665314403
deep learning,0.4666666666666667
machine vision,0.20706214689265537
some,0.027672955974842768
it,0.008359522313010685
number theory,0.3929471032745592
cryptography,0.924812030075188
course,0.09788732394366197
it,0.008359522313010685
its,0.03
cipher,0.060441176470588234
there,0.026584867075664622
there,0.026584867075664622
cipher,0.060441176470588234
cipher,0.060441176470588234
this,0.007366189719130896
encryption,0.13681917211328976
cipher,0.060441176470588234
statistics,0.16802800466744458
they,0.021911037891268532
cipher,0.060441176470588234
cryptography,0.924812030075188
security engineering,0.17115384615384616
there,0.026584867075664622
there,0.026584867075664622
you,0.007164790174002047
it,0.008359522313010685
or,0.009327846364883402
we,0.012989493791786055
quantum cryptography,0.32056451612903225
cipher,0.060441176470588234
cipher,0.060441176470588234
means,0.088
cryptography,0.924812030075188
two,0.03204301075268817
cryptography,0.924812030075188
we,0.012989493791786055
use,0.020035149384885764
encryption,0.13681917211328976
it,0.008359522313010685
another,0.0548936170212766
two,0.03204301075268817
probability,0.4984423676012461
cryptography,0.924812030075188
cipher,0.060441176470588234
him,0.023933333333333334
there,0.026584867075664622
there,0.026584867075664622
the,0.0043091655266757865
cryptography,0.924812030075188
one,0.01213235294117647
algebra,0.41968911917098445
two,0.03204301075268817
cryptography,0.924812030075188
chaos,0.04047337278106509
cryptography,0.924812030075188
there,0.026584867075664622
there,0.026584867075664622
cryptography,0.924812030075188
cipher,0.060441176470588234
authentication,0.03964285714285714
memory,0.06163793103448276
cipher,0.060441176470588234
cryptography,0.924812030075188
the,0.0043091655266757865
combinatorial optimization,0.5761194029850746
you,0.007164790174002047
there,0.026584867075664622
cryptography,0.924812030075188
cryptography,0.924812030075188
matching,0.06833333333333333
cipher,0.060441176470588234
cryptography,0.924812030075188
there,0.026584867075664622
there,0.026584867075664622
some,0.027672955974842768
cryptography,0.924812030075188
the,0.0043091655266757865
there,0.026584867075664622
there,0.026584867075664622
encryption,0.13681917211328976
cipher,0.060441176470588234
cyberspace,0.040603015075376885
there,0.026584867075664622
there,0.026584867075664622
the,0.0043091655266757865
permutations,0.3229166666666667
permutations,0.3229166666666667
we,0.012989493791786055
encryption,0.13681917211328976
there,0.026584867075664622
there,0.026584867075664622
another,0.0548936170212766
authentication,0.03964285714285714
authentication,0.03964285714285714
there,0.026584867075664622
there,0.026584867075664622
cryptography,0.924812030075188
some,0.027672955974842768
cryptography,0.924812030075188
two,0.03204301075268817
the,0.0043091655266757865
cloud storage,0.033008849557522126
algorithm,0.6808
cipher,0.060441176470588234
two,0.03204301075268817
thanks,0.03238095238095238
cryptography,0.924812030075188
machines,0.07191489361702127
tree,0.017513227513227512
use,0.020035149384885764
there,0.026584867075664622
there,0.026584867075664622
cipher,0.060441176470588234
cryptography,0.924812030075188
cryptography,0.924812030075188
cryptography,0.924812030075188
it,0.008359522313010685
statistics,0.16802800466744458
cipher,0.060441176470588234
computer,0.051452282157676346
cryptography,0.924812030075188
we,0.012989493791786055
other,0.014216867469879518
it,0.008359522313010685
the,0.0043091655266757865
changes,0.12641083521444696
computer security,0.33205619412515963
cryptography,0.924812030075188
there,0.026584867075664622
there,0.026584867075664622
one,0.01213235294117647
there,0.026584867075664622
there,0.026584867075664622
you,0.007164790174002047
there,0.026584867075664622
there,0.026584867075664622
me,0.01370262390670554
cryptography,0.924812030075188
we,0.012989493791786055
it,0.008359522313010685
cryptography,0.924812030075188
cryptography,0.924812030075188
the,0.0043091655266757865
one,0.01213235294117647
cipher,0.060441176470588234
internet security,0.035526315789473684
number theory,0.3929471032745592
others,0.044884488448844885
it,0.008359522313010685
method,0.12778904665314403
cipher,0.060441176470588234
encryption,0.13681917211328976
cryptography,0.924812030075188
an,0.010588235294117647
machines,0.07191489361702127
the,0.0043091655266757865
cipher,0.060441176470588234
one,0.01213235294117647
some,0.027672955974842768
smart cards,0.09856459330143541
use,0.020035149384885764
artificial intelligence,0.9187898089171974
that,0.012181818181818183
there,0.026584867075664622
topology,0.4107142857142857
machine learning,0.907608695652174
machine learning,0.907608695652174
differential privacy,0.4353448275862069
machine learning,0.907608695652174
data science,0.6355633802816901
an,0.010588235294117647
deep learning,0.4666666666666667
deep learning,0.4666666666666667
linear programming,0.5606796116504854
machine learning,0.907608695652174
we,0.012989493791786055
bayesian networks,0.4309895833333333
big data,0.27184466019417475
convex optimization,0.3495670995670996
permutations,0.3229166666666667
unsupervised learning,0.4806896551724138
the,0.0043091655266757865
machine learning,0.907608695652174
convex optimization,0.3495670995670996
algorithms,0.8522588522588522
reinforcement learning,0.3970149253731343
computer security,0.33205619412515963
speech recognition,0.31771894093686354
reinforcement learning,0.3970149253731343
algorithms,0.8522588522588522
supervised learning,0.7676767676767676
memory,0.06163793103448276
structured prediction,0.40778923253150057
unsupervised learning,0.4806896551724138
reinforcement learning,0.3970149253731343
deep learning,0.4666666666666667
differential privacy,0.4353448275862069
can,0.01419284940411701
algorithms,0.8522588522588522
least squares,0.2407079646017699
variable,0.1980314960629921
method,0.12778904665314403
computation,0.8851351351351351
software,0.09166666666666666
permutations,0.3229166666666667
convex optimization,0.3495670995670996
least squares,0.2407079646017699
bayesian networks,0.4309895833333333
reinforcement learning,0.3970149253731343
different,0.04736842105263158
use,0.020035149384885764
algorithms,0.8522588522588522
bayesian networks,0.4309895833333333
fluid dynamics,0.22798552472858866
kernel,0.23603603603603604
kernel,0.23603603603603604
that,0.012181818181818183
matrix,0.12378378378378378
the,0.0043091655266757865
one,0.01213235294117647
python,0.12918287937743192
deep learning,0.4666666666666667
new,0.008870453095086151
tree,0.017513227513227512
deep learning,0.4666666666666667
bayesian networks,0.4309895833333333
linear programming,0.5606796116504854
algorithms,0.8522588522588522
bayesian networks,0.4309895833333333
method,0.12778904665314403
their,0.027732793522267207
numerical analysis,0.3630769230769231
linear programming,0.5606796116504854
cluster analysis,0.1892601431980907
unsupervised learning,0.4806896551724138
supervised learning,0.7676767676767676
bayesian networks,0.4309895833333333
machine learning,0.907608695652174
emergence,0.22075471698113208
computer,0.051452282157676346
machines,0.07191489361702127
beyond,0.1030267753201397
machines,0.07191489361702127
machine learning,0.907608695652174
supervised learning,0.7676767676767676
unsupervised learning,0.4806896551724138
reinforcement learning,0.3970149253731343
reinforcement learning,0.3970149253731343
method,0.12778904665314403
kernel,0.23603603603603604
algorithms,0.8522588522588522
deep learning,0.4666666666666667
python,0.12918287937743192
linear programming,0.5606796116504854
machine translation,0.034829931972789115
deep learning,0.4666666666666667
least squares,0.2407079646017699
bayesian networks,0.4309895833333333
kernel,0.23603603603603604
structured prediction,0.40778923253150057
use,0.020035149384885764
bayesian networks,0.4309895833333333
algorithm,0.6808
structured prediction,0.40778923253150057
dynamical systems,0.4173669467787115
value,0.08224852071005917
dynamical systems,0.4173669467787115
variable,0.1980314960629921
python,0.12918287937743192
there,0.026584867075664622
unsupervised learning,0.4806896551724138
geometry,0.22536231884057972
python,0.12918287937743192
string,0.026477272727272728
manifolds,0.03342281879194631
permutations,0.3229166666666667
image compression,0.14703557312252966
changes,0.12641083521444696
python,0.12918287937743192
cluster analysis,0.1892601431980907
entropy,0.2892703862660944
use,0.020035149384885764
reinforcement learning,0.3970149253731343
stochastic optimization,0.2701492537313433
network analysis,0.3023255813953488
ensemble learning,0.3785310734463277
unsupervised learning,0.4806896551724138
bayesian networks,0.4309895833333333
algorithm,0.6808
structured prediction,0.40778923253150057
it,0.008359522313010685
algorithms,0.8522588522588522
beyond,0.1030267753201397
hilbert space,0.14183006535947712
identification,0.14884615384615385
reinforcement learning,0.3970149253731343
bayesian networks,0.4309895833333333
cluster analysis,0.1892601431980907
algorithms,0.8522588522588522
we,0.012989493791786055
machine learning,0.907608695652174
reinforcement learning,0.3970149253731343
machine learning,0.907608695652174
information visualization,0.24186046511627907
reinforcement learning,0.3970149253731343
machine learning,0.907608695652174
mechanics,0.1703448275862069
reinforcement learning,0.3970149253731343
tree,0.017513227513227512
python,0.12918287937743192
software,0.09166666666666666
bayesian networks,0.4309895833333333
algorithms,0.8522588522588522
everybody,0.022529644268774702
something,0.05
the,0.0043091655266757865
machine learning,0.907608695652174
dynamical systems,0.4173669467787115
bayesian networks,0.4309895833333333
fourier analysis,0.14779411764705883
permutations,0.3229166666666667
