phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
data storage,8,0.5632040050062578,0.971925,0.6,0.0015957446808510637,0.9567430025445293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.000979899497487437,0.596875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
search space,3,5.985915492957746,0.9829749999999999,0.8,0.0007,1.0125,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
web services,266,16.909620991253643,0.99595,0.7,0.00326046511627907,1.2608047690014903,1.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,True
computational science,8,0.5025125628140703,0.777325,0.75,0.001035532994923858,0.9757281553398058,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems science,4,0.31746031746031744,0.981225,0.3,0.000390990990990991,0.9703832752613241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
context-aware security,1,8.0,0.99255,0.65,2.6092436974789916e-06,0.9798136645962733,-0.19999999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
social communities,6,0.49019607843137253,0.9386,0.2,1.9353448275862068e-05,1.0109409190371992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image compression,101,3.8539553752535496,0.84405,0.95,0.00015064377682403433,1.5890410958904109,2.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True
cybercrime,11,0.0,1.0,0.25,0.00020045454545454547,0.9978021978021978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital cameras,8,1.1194029850746268,0.9592499999999999,0.2,0.00042903225806451614,1.0553191489361702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
large databases,18,1.2875536480686696,0.90135,0.6,0.00011828793774319066,1.022875816993464,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
auditory interfaces,2,8.333333333333332,0.3842,0.7,2.640552995391705e-06,1.0018450184501846,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
power consumption,59,21.323529411764707,0.89525,0.2,0.0007354260089686099,1.0205128205128204,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless applications,18,0.36496350364963503,0.9565,0.2,5.4411764705882355e-05,0.9279279279279279,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
transaction processing,14,9.375,0.8768499999999999,0.65,0.0001728643216080402,1.0443213296398892,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
medical applications,25,3.3333333333333335,0.967375,0.2,0.00016398104265402845,1.0819672131147542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
biometrics,64,0.0,1.0,0.8,0.0007792792792792793,1.0058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dynamical systems,85,26.666666666666668,0.9922,0.25,0.0008590909090909091,1.0864197530864197,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
electronic voting,8,6.115107913669065,0.877475,0.0,5.603448275862069e-05,1.0634920634920635,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
global warming,6,0.5291005291005291,0.77715,0.0,0.00236986301369863,1.0326797385620916,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital archives,12,0.3731343283582089,0.96855,0.35,3.154545454545454e-05,1.0618892508143323,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
disaster recovery,12,16.666666666666664,0.843025,0.3,0.0010848214285714285,0.9075144508670521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
transactional memory,13,28.000000000000004,0.9861249999999999,0.85,2.211206896551724e-05,1.7455197132616487,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ios,1,0.0,0.37365,0.8,0.008283261802575107,0.9651741293532339,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
wide web,4,2.0408163265306123,0.9753000000000001,0.8,0.0016153846153846153,0.9772209567198178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
routing protocols,20,15.04424778761062,0.6967749999999999,0.5,0.0002188,1.126953125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
first edition,4,0.24330900243309003,0.98,0.05,0.00040599078341013826,1.0122399020807833,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
smart phones,16,4.761904761904762,0.9149750000000001,0.45,0.00024305555555555555,1.007843137254902,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer graphics,16,7.285974499089254,0.9545,0.9,0.0027548076923076923,1.0103270223752152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
interpolation,135,0.0,1.0,0.7,0.001582608695652174,1.0314285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
scientific visualization,5,4.477611940298507,0.666875,0.75,5.4807692307692306e-05,1.7168141592920354,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
new media,14,0.48109965635738833,0.9911000000000001,0.25,0.0012206572769953052,1.0113636363636365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
two phases,4,0.5549389567147613,0.7714,0.15,0.00048181818181818184,1.0956521739130434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network model,24,2.146690518783542,0.9803999999999999,0.65,0.00040326975476839236,0.9548387096774194,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
external networks,3,1.7857142857142856,0.9257,0.55,1.1993569131832797e-05,0.994475138121547,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
medical imaging,33,6.666666666666667,0.883375,0.5,0.0010886699507389162,1.087962962962963,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
hidden layers,2,11.538461538461538,0.7595,0.9,6.974789915966386e-05,0.975609756097561,2.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True
data compression,34,0.5632040050062578,0.850175,0.75,0.00022324561403508773,1.0609756097560976,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
maps,82,0.0,0.93645,0.5,0.02336405529953917,0.925512104283054,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cryptocurrencies,6,0.0,1.0,0.75,0.0001317972350230415,0.9817518248175182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
agent software,1,0.5524861878453038,0.9602250000000001,0.75,1.4318181818181818e-05,1.003076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information privacy,8,0.12970168612191957,0.9944500000000001,0.8,7.264957264957265e-05,1.0058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
virtual communities,57,0.4784688995215311,0.911725,0.35,5.714285714285714e-05,1.0327868852459017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
conversational agents,18,27.27272727272727,0.9584250000000001,0.55,2.476595744680851e-05,0.9625212947189097,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
structural equation,2,5.555555555555555,0.7652,0.2,0.00014823008849557522,0.9969788519637462,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
static code,1,1.8867924528301887,0.9256,0.8,3.935779816513762e-05,1.01131221719457,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer science,115,15.482695810564662,0.98125,0.8,0.05954545454545455,1.036764705882353,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer systems,27,5.100182149362477,0.9844250000000001,0.65,0.004230392156862745,1.005452562704471,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
pervasive games,3,11.428571428571429,0.518,0.6,5.207373271889401e-06,1.008849557522124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
coding theory,8,3.0303030303030303,0.81585,0.45,0.00012990654205607478,0.9963768115942029,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ubiquitous computing,63,55.91397849462365,0.459475,0.85,0.0003975369458128079,1.101763907734057,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless sensor,34,13.138686131386862,0.8547750000000001,0.3,0.0014105263157894736,0.9539007092198581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
coding theory,8,3.0303030303030303,0.81585,0.45,0.00012837209302325582,1.0859375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
data centers,57,0.0625782227784731,0.940175,0.55,0.00045454545454545455,1.8716577540106951,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
virtual memory,10,1.9138755980861244,0.945325,0.55,0.0001972093023255814,1.0472636815920398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
grid infrastructure,2,0.9615384615384616,0.83745,0.45,5.1121076233183856e-05,0.8721227621483376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
write operations,1,6.896551724137931,0.95215,0.75,2.779220779220779e-05,1.7450980392156863,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
robot navigation,30,8.0,0.83775,0.6,6.451612903225807e-05,0.6008583690987125,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
assistive technology,10,50.0,0.9929,0.25,0.00021643192488262912,1.0406852248394005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
large-scale complex,1,3.508771929824561,0.956075,0.25,3.1416309012875535e-05,1.0733056708160442,-0.09999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
quality control,40,0.7352941176470588,0.981925,0.05,0.001896551724137931,0.8645418326693227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
general linear,1,0.42194092827004215,0.91235,0.25,6e-05,1.0503597122302157,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security engineering,3,0.966183574879227,0.9693,0.75,9.692982456140351e-05,0.6032608695652174,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
visual interfaces,11,0.9478672985781991,0.82545,0.7,5.53763440860215e-05,1.0066555740432612,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image restoration,83,0.6085192697768762,0.8570249999999999,0.55,6.493506493506494e-05,0.616600790513834,1.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False
information systems,260,10.116731517509727,0.9910000000000001,0.45,0.024337899543378994,1.020746887966805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
usenet,5,0.0,0.40565,0.45,0.00014858757062146893,0.9423076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational mathematics,4,0.0,0.7109,0.6,0.0002,0.6077170418006431,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
data compression,34,0.5632040050062578,0.850175,0.75,0.00044292682926829266,1.6390977443609023,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
macos,1,0.0,0.195,0.85,0.0004700854700854701,1.0446428571428572,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
knowledge management,257,5.384615384615385,0.9725,0.2,0.002394088669950739,1.029082774049217,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
privacy protection,55,17.543859649122805,0.972825,0.7,0.00014392523364485982,1.0033003300330032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
approximation theory,5,0.0,0.65995,0.4,4.2943722943722944e-05,1.0181451612903225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.000536480686695279,1.5851851851851853,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
shading,6,0.0,1.0,0.85,0.00040506912442396314,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network performance,16,3.041144901610018,0.978375,0.45,0.00029912663755458517,0.9869753979739508,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
mining techniques,19,11.904761904761903,0.8457,0.25,0.0002587719298245614,0.988155668358714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
telehealth,6,0.0,1.0,0.1,8.812785388127854e-05,0.9742268041237113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
clustering algorithm,49,29.03225806451613,0.524725,0.35,0.0007920792079207921,0.9155339805825242,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
instant messaging,12,66.66666666666666,0.792225,0.45,0.0002443396226415094,0.9595375722543352,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
machine learning,497,30.708661417322837,0.954475,1.0,0.020544554455445545,0.8408644400785854,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
execution times,2,3.225806451612903,0.90455,0.1,9.60352422907489e-05,1.0185185185185186,1.5000000000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
neural field,1,1.4925373134328357,0.743325,0.75,4.351464435146443e-06,1.0186915887850467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
data communications,12,0.1251564455569462,0.9658,0.25,0.00021619047619047619,0.9296066252587992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
increasing numbers,1,1.4925373134328357,0.8991750000000001,0.15,7.400881057268722e-05,0.9144385026737968,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network approach,7,0.17889087656529518,0.96065,0.6,0.00021898148148148148,1.069204152249135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
spatial databases,30,3.9735099337748347,0.7531749999999999,0.7,5.690376569037657e-05,1.037313432835821,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
perl,4,0.0,0.84245,0.4,0.0012743362831858407,1.6303030303030304,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
runtime systems,2,1.8181818181818181,0.76525,0.9,1.8478260869565216e-05,1.5828877005347595,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
visual analysis,27,0.9478672985781991,0.943025,0.6,0.0001028328611898017,0.964769647696477,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
object recognition,97,8.366533864541832,0.88565,0.7,0.00034577114427860695,0.997229916897507,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
effective methods,7,1.7391304347826086,0.950575,0.15,8.761061946902655e-05,1.8633879781420766,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
step size,4,5.555555555555555,0.968375,0.65,0.0001547945205479452,0.9449035812672176,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
bios,1,0.0,0.6536,0.55,0.0011227272727272726,1.0580645161290323,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dynamic reconfiguration,19,1.3729977116704806,0.931875,0.55,2.7510729613733907e-05,0.9696969696969697,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
differential equations,95,35.714285714285715,0.6677,0.05,0.003540084388185654,0.9964028776978417,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
location-based service,3,4.166666666666666,0.9976,0.45,3.404e-05,1.0728643216080402,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
formal analysis,28,0.5780346820809248,0.8992,0.6,6.931506849315068e-05,0.6080402010050251,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
digital signatures,16,2.9850746268656714,0.764475,0.65,0.00010214592274678112,0.9917355371900827,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
distributed real-time,1,1.6042780748663104,0.92955,0.4,4.7555555555555553e-05,1.6633064516129032,1.5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,False
tacit knowledge,17,100.0,0.9776,0.05,6.460176991150442e-05,1.5612903225806452,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
terrorist networks,3,60.0,0.81935,0.15,9.554655870445345e-06,1.0376569037656904,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
grid computing,75,9.615384615384617,0.8504,0.9,0.00025841584158415844,1.0019607843137255,1.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,True
quantum computing,16,4.651162790697675,0.80625,0.85,0.00018407821229050279,0.9855072463768116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software tools,17,0.4728132387706856,0.986225,0.95,0.0016414141414141414,0.5891238670694864,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
data set,3,2.941176470588235,0.9920500000000001,0.5,0.005353982300884956,0.9699248120300752,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
regression analysis,45,33.33333333333333,0.7685,0.2,0.001542857142857143,0.9276139410187667,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
combinatorial optimization,69,20.833333333333336,0.891625,0.85,0.0002830845771144279,0.9457236842105263,5.4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,True
security controls,3,0.322061191626409,0.92595,0.85,9.746835443037975e-05,0.9915254237288136,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
machine learning,497,30.708661417322837,0.954475,1.0,0.03204188481675393,0.5476190476190477,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
data modeling,5,0.7509386733416771,0.8852500000000001,0.9,0.0006133333333333334,1.139344262295082,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
higher order,93,2.0689655172413794,0.971325,0.5,0.0020717488789237667,1.0935550935550935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
unsupervised learning,56,33.33333333333333,0.983275,0.9,0.0003041095890410959,0.9153737658674189,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
computer security,13,2.0036429872495445,0.984775,0.85,0.0013318181818181818,0.5040322580645161,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
assistive technology,10,50.0,0.9929,0.25,0.0002304147465437788,1.7410526315789474,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
automatic classification,54,0.5263157894736842,0.838125,0.7,6.405529953917051e-05,0.9928571428571429,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
linear programming,219,6.329113924050633,0.8761000000000001,0.95,0.0010892018779342723,0.9870689655172413,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
distributed computing,34,3.7433155080213902,0.8740749999999999,0.95,0.0008994413407821229,0.8150470219435737,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
parameter settings,3,5.88235294117647,0.86635,0.55,6.08e-05,0.5790816326530612,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
data security,24,0.31289111389236546,0.9893000000000001,0.85,0.0007824074074074074,1.0242424242424242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
random sample,1,1.2658227848101267,0.924275,0.3,0.0002123931623931624,0.9783889980353635,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
encrypted data,43,13.333333333333334,0.688725,0.95,8.663594470046083e-05,0.9096045197740112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems thinking,9,0.0,0.942925,0.2,0.00011105990783410139,0.9427480916030534,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
entertainment applications,1,14.772727272727273,0.962225,0.45,8.317307692307692e-06,0.9696969696969697,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
different approaches,25,2.0746887966804977,0.885875,0.2,0.001238095238095238,1.1606060606060606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
photogrammetry,20,0.0,1.0,0.7,0.00017314814814814816,1.026865671641791,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True
software development,101,12.056737588652481,0.990675,0.95,0.008045454545454545,1.0168539325842696,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software development,101,12.056737588652481,0.990675,0.95,0.007937219730941704,1.0116279069767442,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
still images,6,1.5873015873015872,0.973125,0.25,5.384615384615385e-05,0.9402985074626866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
robotics,138,0.0,0.40305,0.75,0.01588235294117647,1.0030864197530864,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
mobile computers,8,0.4285714285714286,0.9697,0.75,2.7972972972972972e-05,1.0017391304347827,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
reinforcement learning,229,80.0,0.560925,0.9,0.0006902654867256637,0.9239766081871345,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
internet security,10,1.8181818181818181,0.986375,0.85,0.000543778801843318,0.6,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
multidimensional databases,4,8.19672131147541,0.912875,0.45,7.766990291262136e-06,1.65,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
parallel computing,73,3.2490974729241873,0.84605,1.0,0.0006712328767123287,0.9296875,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
secured connections,3,25.0,0.7843,0.9,4.334975369458128e-07,1.0222222222222221,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
independent component,9,3.3707865168539324,0.91745,0.45,7.607843137254902e-05,1.056701030927835,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
information theory,70,0.9079118028534372,0.9576,0.65,0.0013301435406698565,0.9894736842105263,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
network service,2,0.17889087656529518,0.9898750000000001,0.15,0.00010720720720720721,1.0042194092827004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
algorithms,1165,0.0,0.69375,1.0,0.0375,1.8547341115434501,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
innovative technology,3,2.2222222222222223,0.8921,0.05,0.00016883116883116884,1.008130081300813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
qualitative analysis,16,6.451612903225806,0.704475,0.1,0.00021,1.777301927194861,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
fake news,6,0.0,0.845225,0.15,0.00018061674008810572,0.6071428571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer graphics,16,7.285974499089254,0.9545,0.9,0.002523148148148148,0.901453957996769,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sixth edition,1,50.0,0.8266,0.05,0.00012555066079295154,1.0146520146520146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer graphics,16,7.285974499089254,0.9545,0.9,0.0026203703703703706,1.1282527881040891,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
approximation algorithm,19,11.11111111111111,0.59495,1.0,0.00016048780487804877,1.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
logic design,2,1.4492753623188406,0.913975,0.55,0.00010851063829787234,0.9402985074626866,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
firmware,4,0.0,0.50775,0.8,0.0008486238532110092,0.9576719576719577,1.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,True
design techniques,17,0.35046728971962615,0.9436,0.4,0.00017520661157024794,0.8812877263581489,1.5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,False
shared memory,26,18.181818181818183,0.9220999999999999,0.75,0.0002898058252427184,0.9856687898089171,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
mobile networks,103,1.2857142857142856,0.9534,0.1,0.0003446351931330472,0.9822695035460993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
supercomputers,23,0.0,1.0,0.85,0.00010128865979381443,1.0635696821515892,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
wireless networking,10,1.824817518248175,0.931925,0.35,0.0003587628865979381,0.99568345323741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
particle swarm,27,23.809523809523807,0.8227,0.6,0.0002010840108401084,0.7724795640326976,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
robots,236,0.0,0.51445,0.6,0.004092165898617511,1.0536692223439212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cloud computing,592,0.0,0.804025,0.8,0.0028846153846153848,1.370023419203747,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
collision avoidance,58,15.0,0.318575,0.1,9.652173913043479e-05,0.9955156950672646,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
coding techniques,5,9.090909090909092,0.80675,0.65,4.8497854077253216e-05,0.9421487603305785,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
hadoop,36,0.0,1.0,0.65,0.0015487179487179486,0.6140684410646388,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
machine learning,497,30.708661417322837,0.954475,1.0,0.02527659574468085,1.8035714285714286,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
data security,24,0.31289111389236546,0.9893000000000001,0.85,0.0008045454545454546,0.6076388888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital rights,6,1.8656716417910446,0.9869,0.6,7.759336099585062e-05,1.6494845360824741,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
multi-agent systems,278,12.76595744680851,0.9922,1.0,0.00027522935779816516,0.9483333333333334,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
linear programming,219,6.329113924050633,0.8761000000000001,0.95,0.0009439655172413793,0.9683257918552036,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
educational settings,8,2.1739130434782608,0.914875,0.1,6.681222707423581e-05,0.9805194805194806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
word segmentation,6,5.555555555555555,0.5814,0.45,2.692982456140351e-05,0.9785123966942149,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
morphological filtering,8,7.142857142857142,0.843825,0.55,1.1194690265486725e-05,1.02,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
power management,37,3.6764705882352944,0.98725,0.4,0.0001920704845814978,0.8829981718464351,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
payment system,1,5.128205128205128,0.9831749999999999,0.25,0.0001516279069767442,0.9194029850746268,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
coding theory,8,3.0303030303030303,0.81585,0.45,0.00012412060301507537,0.9849056603773585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
image compression,101,3.8539553752535496,0.84405,0.95,0.00016255924170616114,0.9740634005763689,2.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True
geometric computing,2,2.3255813953488373,0.6389,0.65,1.1073170731707316e-05,0.944954128440367,0.9999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
range images,25,24.137931034482758,0.96775,0.7,3.233333333333333e-05,0.9510086455331412,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
